S.N,BUSINESS_DATE,SECURITY_ID,SYMBOL,SECURITY_NAME,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TOTAL_TRADED_QUANTITY,TOTAL_TRADED_VALUE,PREVIOUS_DAY_CLOSE_PRICE,FIFTY_TWO_WEEKS_HIGH,FIFTY_TWO_WEEKS_LOW,LAST_UPDATED_TIME,LAST_UPDATED_PRICE,TOTAL_TRADES,AVERAGE_TRADED_PRICE,MARKET_CAPITALIZATION
244,2023-07-16,8018,MLBS,Manushi Laghubitta Bittiya Sanstha Limited,785.0000,790.0000,785.0000,788.0000,250,197420.0000,785.1000,1350.3000,630.0000,2023-07-16T14:41:30.561921,788.0000,15,789.68,861.88
245,2023-07-16,8021,SAHAS,Sahas Urja Limited,489.0000,496.0000,480.0000,483.9000,7935,3829925.0000,489.0000,616.0000,402.0000,2023-07-16T14:59:57.556580,483.9000,245,482.66,16936.50
246,2023-07-16,8026,NYADI,Nyadi Hydropower Limited,260.1000,265.0000,260.1000,261.1000,1260,329853.3000,265.0000,400.0000,250.1000,2023-07-16T14:59:46.123845,261.1000,73,261.78,3916.50
247,2023-07-16,8031,MBJC,Madhya Bhotekoshi Jalavidyut Company Limited,309.7000,309.7000,295.1000,295.1000,23615,7031289.5000,303.7000,363.0000,197.0000,2023-07-16T14:59:50.698838,295.1000,382,297.74,17706.00
248,2023-07-16,8032,BNHC,Buddha Bhumi Nepal Hydropower Company Limited,323.0000,335.0000,323.0000,335.0000,1171,385444.0000,323.0000,484.7000,312.0000,2023-07-16T14:59:37.391498,335.0000,42,329.15,1340.00
249,2023-07-16,8033,GBBD85,Garima Debenture", 2085,980.0000,1000.0000,980.0000,1000.0000,600,590560.9000,1000.0000,1000.0000,722.5000,2023-07-16T14:50:40.017016,1000.0000,13,984.26,
250,2023-07-16,8034,ENL,Emerging Nepal Limited,705.0000,719.1000,680.0000,696.0000,886,612265.0000,692.1000,869.0000,535.0000,2023-07-16T14:59:47.792349,696.0000,43,691.04,3866.98
251,2023-07-16,8043,CBLD88,Civil Bank Debenture 2088,1003.6000,1003.6000,970.0000,991.4000,310,304658.0000,1024.0000,1024.0000,813.0000,2023-07-16T14:06:50.426007,991.4000,13,982.76,
252,2023-07-16,8044,EBLD86,Everest Bank Limited,837.9000,840.0000,837.9000,840.0000,75,62947.5000,855.0000,1000.0000,725.0000,2023-07-16T13:35:35.782968,840.0000,3,839.30,
253,2023-07-16,8045,GVL,Green Ventures Limited,386.1000,407.0000,383.0000,385.0000,17660,6866920.8000,388.1000,511.0000,272.0000,2023-07-16T14:59:53.175166,385.0000,268,388.84,12031.25
254,2023-07-16,8063,ULBSL,Upakar Laghubitta Bittiya Sanstha Limited,1407.0000,1407.0000,1380.0000,1382.2000,663,919396.2000,1379.9000,3951.4000,1225.0000,2023-07-16T14:49:10.126987,1382.2000,28,1386.72,1467.18
255,2023-07-16,8066,RFPL,River Falls Power Limited,248.0000,252.0000,243.0000,250.0000,4165,1027453.0000,251.1000,325.0000,204.5000,2023-07-16T14:59:35.747707,250.0000,164,246.68,1750.00
256,2023-07-16,8070,DORDI,Dordi Khola Jal Bidyut Company Limited,242.0000,245.0000,238.1000,245.0000,4513,1089046.2000,246.9000,408.0000,217.0000,2023-07-16T14:59:59.517645,245.0000,156,241.31,2582.94
257,2023-07-16,8073,NICFC,NIC Asia Flexi CAP Fund,9.6000,10.1700,9.6000,10.1700,1210,11730.0000,9.4200,10.1700,7.3000,2023-07-16T11:02:07.975269,10.1700,6,9.69,103.73
258,2023-07-16,8074,KDBY,Kumari Dhanabriddhi Yojana,9.6800,10.0400,9.6800,10.0400,8900,87706.2000,9.6800,10.4300,7.4600,2023-07-16T11:08:00.387170,10.0400,8,9.85,40.16
259,2023-07-16,8075,BHDC,Bindhyabasini Hydropower Development Company Limited,392.0000,392.0000,369.3000,390.0000,6360,2433674.0000,399.0000,520.0000,310.0000,2023-07-16T14:59:54.895218,390.0000,105,382.65,4095.00
260,2023-07-16,8076,HHL,Himalayan Hydropower Limited,255.0000,255.5000,249.0000,249.0000,5305,1339495.0000,259.0000,362.1000,202.0000,2023-07-16T14:59:54.937379,249.0000,120,252.49,2726.55
261,2023-07-16,8097,PBD88,10% Prime Debenture 2088,975.0000,988.0000,950.0000,950.0000,265,254813.0000,968.9000,1000.0000,790.1000,2023-07-16T14:57:08.914174,950.0000,7,961.55,
262,2023-07-16,8099,UHEWA,Upper Hewakhola Hydropower Company Limited,303.1000,305.0000,297.0000,297.7000,4095,1225202.2000,309.0000,481.0000,130.2000,2023-07-16T14:59:42.654809,297.7000,105,299.19,1488.50
263,2023-07-16,8100,SGHC,Swet-Ganga Hydropower & Construction Limited ,268.0000,275.0000,262.7000,262.7000,7796,2057959.3000,268.6000,411.6000,202.1000,2023-07-16T14:59:19.927782,262.7000,145,263.97,4184.81
264,2023-07-16,8102,MHL,Mandakini Hydropower Limited,302.9000,307.0000,296.0000,303.0000,3376,1016424.0000,309.0000,436.0000,237.3000,2023-07-16T14:59:45.358070,303.0000,87,301.07,1781.75
265,2023-07-16,8104,USHEC,Upper Solu Hydro Electric Company Limited,260.0000,270.0000,256.8000,256.8000,2615,675984.5000,264.9000,431.9000,237.0000,2023-07-16T14:59:44.341242,256.8000,109,258.50,3466.80
266,2023-07-16,8106,GIBF1,Global IME Balanced Fund-1,8.9800,9.3400,8.6500,9.3400,3950,35190.5000,9.1600,10.0000,7.5000,2023-07-16T14:40:54.414186,9.3400,18,8.90,958.06
267,2023-07-16,8110,SBID83,10.25% Nepal SBI Bank Debenture 2083,1000.0000,1000.0000,1000.0000,1000.0000,25,25000.0000,1000.0000,1000.0000,851.0000,2023-07-16T14:40:46.634199,1000.0000,1,1000.00,
268,2023-07-16,8122,PPL,People's Power Limited,251.9000,254.0000,240.1000,249.0000,7359,1813362.3000,257.0000,336.0000,190.0000,2023-07-16T14:59:58.630638,249.0000,176,246.41,1575.17
269,2023-07-16,8125,NSIF2,NMB Sulav Investment Fund - 2,9.6900,9.9900,9.4100,9.9900,1130,10860.4000,9.8800,10.0000,7.3100,2023-07-16T14:32:06.401511,9.9900,11,9.61,1219.78
270,2023-07-16,8126,SIKLES,Sikles Hydropower Limited,392.0000,392.1000,384.3000,387.0000,1190,461208.0000,400.0000,510.0000,315.5000,2023-07-16T14:56:21.081668,387.0000,60,387.56,3289.50
271,2023-07-16,8131,EHPL,Eastern Hydropower Limited,310.0000,324.2000,306.1000,311.0000,1851,572758.1000,313.0000,508.0000,216.0000,2023-07-16T14:56:04.586716,311.0000,59,309.43,1928.20
272,2023-07-16,8132,SHLB,Shrijanshil Laghubitta Bittiya Sanstha Limited,1130.0000,1230.0000,1122.0000,1187.0000,2299,2631814.1000,1130.1000,2485.2000,906.0000,2023-07-16T14:59:28.521089,1187.0000,50,1144.76,1298.28
273,2023-07-16,8133,PHCL,Peoples Hydropower Company Limited,319.0000,345.7000,316.1000,335.0000,13150,4245926.0000,318.5000,416.1000,196.9000,2023-07-16T14:59:59.868190,335.0000,478,322.88,10720.00
274,2023-07-16,9135,BHPL,Barahi Hydropower Public Limited,449.0000,458.8000,445.1000,454.5000,2281,1028404.1000,450.0000,677.2000,194.3000,2023-07-16T14:59:43.566963,454.5000,56,450.85,1136.25
275,2023-07-16,9138,NIBLGF,NIBL Growth Fund,9.4900,10.6400,9.4900,10.6400,9000,94424.0000,9.6800,10.6400,7.1900,2023-07-16T11:20:24.052411,10.6400,19,10.49,1404.48
276,2023-07-16,9139,SAGF,Sanima Growth Fund,8.9100,9.9900,8.4600,9.9900,14370,132058.5000,9.0900,10.0000,7.2000,2023-07-16T14:59:57.564221,9.9900,38,9.18,671.86
277,2023-07-16,9140,UNLB,Unique Nepal Laghubitta Bittiya Sanstha Limited,1350.0000,1365.0000,1313.0000,1318.0000,1550,2055592.0000,1339.0000,2135.1000,989.4000,2023-07-16T14:59:03.877911,1318.0000,111,1326.18,1958.22
278,2023-07-16,9148,SMH,Super Mai Hydropower Limited,545.0000,564.8000,540.0000,564.8000,4768,2632309.8000,549.0000,629.6000,391.0000,2023-07-16T14:59:59.137406,564.8000,106,552.07,2824.00
279,2023-07-16,9151,KDL,Kalinchowk Darshan Limited,938.0000,945.0000,926.3000,934.0000,9509,8872177.0000,938.0000,1102.0000,134.4000,2023-07-16T14:59:57.786495,934.0000,242,933.02,5604.00
280,2023-07-16,9154,SFEF,Sunrise Focused Equity Fund,8.9700,9.6800,8.3000,9.6800,8325,72180.3300,8.8000,10.0000,7.3500,2023-07-16T14:58:56.452319,9.6800,35,8.67,968.00
281,2023-07-16,9156,TAMOR,Sanima Middle Tamor Hydropower Limited,282.0000,293.0000,282.0000,285.0000,12395,3557333.0000,286.0000,342.0000,255.0000,2023-07-16T14:59:59.142298,285.0000,502,286.99,9497.63
282,2023-07-16,9158,MHCL,Molung Hydropower Company Limited,218.2000,218.2000,209.0000,209.4000,6208,1303347.0000,214.0000,274.4000,141.0000,2023-07-16T14:59:48.626857,209.4000,300,209.94,1680.43
283,2023-07-16,9167,MKHL,Mai Khola Hydropower Limited,281.0000,286.6000,276.0000,276.1000,5695,1593222.0000,285.4000,335.0000,268.1000,2023-07-16T14:59:39.581456,276.1000,278,279.75,1082.74
284,2023-07-16,9174,PRSF,Prabhu Smart Fund,9.3300,10.0600,8.9700,9.9000,102900,1005202.7000,9.1500,10.0600,7.7800,2023-07-16T14:58:15.250797,9.9000,44,9.76,990.00
285,2023-07-16,9176,IHL,Ingwa Hydropower Limited,255.1000,257.0000,250.2000,257.0000,3911,991083.1000,260.0000,352.9000,246.2000,2023-07-16T14:59:54.031250,257.0000,290,253.40,1542.00
286,2023-07-16,9181,RAWA,Rawa Energy Development Limited,357.0000,364.0000,350.1000,353.2000,11229,3961376.5000,357.0000,415.0000,249.3000,2023-07-16T14:59:22.940920,353.2000,569,352.78,988.96
